Date,Tweet,PermLink,retweets,Favourites,url,Geo
10/6/2013 3:07,"b'Take Me Out To The Stock Game [spdr S&p 500 Etf Trust, Powershares... http://q.gs/4snXj'",b'https://twitter.com/M13Moore/status/386794899615391745',0,0,b'http://q.gs/4snXj',b''
10/6/2013 3:04,"b'Take Me Out To The Stock Game [spdr S&p 500 Etf Trust, Powershares... http://q.gs/4snSR'",b'https://twitter.com/Alexandria987/status/386794058028285953',0,0,b'http://q.gs/4snSR',b''
10/6/2013 3:04,"b'Take Me Out To The Stock Game [spdr S&p 500 Etf Trust, Powershares... http://q.gs/4snRw'",b'https://twitter.com/searcy_amber/status/386793979657740290',0,0,b'http://q.gs/4snRw',b''
10/6/2013 2:49,b'# stocknews Take Me Out To The Stock Game [SPDR S&P 500 ETF Trust ... http://dlvr.it/45Gl00 # investments',b'https://twitter.com/investmentsNewz/status/386790251156344833',0,0,b'http://dlvr.it/45Gl00',b''
10/6/2013 2:49,b'# stocknews U.S. Stocks: Short-Term Rebound? [SPDR S&P 500 ETF Trust ... http://dlvr.it/45Gkxy # investments',b'https://twitter.com/investmentsNewz/status/386790235431923712',0,0,b'http://dlvr.it/45Gkxy',b''
10/5/2013 4:44,b'# stocknews Trending Penny Stocks - SPDR S&P 500 ETF Trust(NYSEARCA ... http://dlvr.it/45565z # investments',b'https://twitter.com/investmentsNewz/status/386456875660615681',0,0,b'http://dlvr.it/45565z',b''
10/4/2013 15:30,"b'$ QQQ SPDR S&amp;P 500 ETF Trust (SPY), PowerShares QQQ Trust, Series 1 (ETF) (QQQ ... http://www.stocknomics.co/u/OTE0MDYy'",b'https://twitter.com/StockMktRocket/status/386257059848523776',0,0,b'http://www.stocknomics.co/u/OTE0MDYy',b''
10/4/2013 10:44,"b'Watching The Price Action In The SPDR S&P 500 ETF Trust (SPY): NYSEARCA:SMH, NYSEARCA:SPY... http://bit.ly/18ZcGKt # mkt # etf # gold # etn'",b'https://twitter.com/ETFDAILYNEWS/status/386184963944488960',1,0,b'http://bit.ly/18ZcGKt',b''
10/4/2013 10:42,"b'# stocknews Debt Ceiling Deja Vu? [SPDR S&P 500 ETF Trust, SPDR Dow ... http://dlvr.it/44vF5T # investments'",b'https://twitter.com/investmentsNewz/status/386184517016223744',0,0,b'http://dlvr.it/44vF5T',b''
10/4/2013 9:39,"b'# stocknews No Default In Our Day [SPDR S&P 500 ETF Trust, SPDR Dow Jones ... http://dlvr.it/44tR0H # investments'",b'https://twitter.com/investmentsNewz/status/386168722454355968',0,0,b'http://dlvr.it/44tR0H',b''
10/4/2013 8:57,b'Watching The Price Action In The SPDR S&P 500 ETF Trust (SPY) http://dlvr.it/44ssZb',b'https://twitter.com/etf_newsnow/status/386158251676401664',0,0,b'http://dlvr.it/44ssZb',b''
10/4/2013 4:24,"b'# stocknews Inflation, Deflation, And Putting [SPDR S&P 500 ETF Trust ... http://dlvr.it/44nqBK # investments'",b'https://twitter.com/investmentsNewz/status/386089375525654528',0,0,b'http://dlvr.it/44nqBK',b''
10/4/2013 0:38,"b'# stocknews Eurozone Economy Picks Up [SPDR S&P 500 ETF Trust, Vanguard ... http://dlvr.it/44kJDl # investments'",b'https://twitter.com/investmentsNewz/status/386032469637484544',0,0,b'http://dlvr.it/44kJDl',b''
10/3/2013 22:34,b'# stocknews ISM Services Weaker Than Expected [SPDR S&P 500 ETF Trust ... http://dlvr.it/44j3MK # investments',b'https://twitter.com/investmentsNewz/status/386001440985985026',0,0,b'http://dlvr.it/44j3MK',b''
10/3/2013 19:01,b'# stocknews SPDR S&P 500 ETF Trust (SPY): Margin rates hiked on stock index ... http://dlvr.it/44gHms # investments',b'https://twitter.com/investmentsNewz/status/385947693496799234',0,0,b'http://dlvr.it/44gHms',b''
10/3/2013 7:39,"b'# stocknews Buying The Shutdown [SPDR S&P 500 ETF Trust, PowerShares ... http://dlvr.it/44WsZ4 # investments'",b'https://twitter.com/investmentsNewz/status/385776051277660160',0,0,b'http://dlvr.it/44WsZ4',b''
10/3/2013 5:33,b'# stocknews Stock Momentum - October 2013 [SPDR S&P 500 ETF Trust ... http://dlvr.it/44V162 # investments',b'https://twitter.com/investmentsNewz/status/385744332667363328',0,0,b'http://dlvr.it/44V162',b''
10/3/2013 3:29,b'# stocknews The Bulls Are Still In Control Of The Tape [SPDR S&P 500 ETF Trust] http://dlvr.it/44S0Yc # investments',b'https://twitter.com/investmentsNewz/status/385713289595850752',0,0,b'http://dlvr.it/44S0Yc',b''
10/3/2013 2:42,b'The Bulls Are Still In Control Of The Tape [spdr S&p 500 Etf Trust] http://q.gs/4s52w',b'https://twitter.com/lorraine_daphne/status/385701349733584896',0,0,b'http://q.gs/4s52w',b''
10/3/2013 2:41,b'The Bulls Are Still In Control Of The Tape [spdr S&p 500 Etf Trust] http://q.gs/4s52I',b'https://twitter.com/M13Moore/status/385701244016144384',0,0,b'http://q.gs/4s52I',b''
10/3/2013 2:41,b'The Bulls Are Still In Control Of The Tape [spdr S&p 500 Etf Trust] http://q.gs/4s51f',b'https://twitter.com/Alexandria987/status/385701088130654208',0,0,b'http://q.gs/4s51f',b''
10/3/2013 2:41,b'The Bulls Are Still In Control Of The Tape [spdr S&p 500 Etf Trust] http://q.gs/4s51j',b'https://twitter.com/searcy_amber/status/385701087992238080',0,0,b'http://q.gs/4s51j',b''
10/2/2013 23:34,b'# stocknews The Only Sure Outcome Is Volatility [SPDR S&P 500 ETF Trust ... http://dlvr.it/44NVGD # investments',b'https://twitter.com/investmentsNewz/status/385653959106363392',0,0,b'http://dlvr.it/44NVGD',b''
10/2/2013 16:24,"b'# stocknews S&P 500 (INDEXSP:.INX), SPDR S&P 500 ETF Trust: Three Trading ... http://dlvr.it/44K4YL # investments'",b'https://twitter.com/investmentsNewz/status/385545969758007297',0,0,b'http://dlvr.it/44K4YL',b''
10/2/2013 14:51,b'# stocknews SPDR S&P 500 ETF Trust (SPY): Obama: No negotiations while ... http://dlvr.it/44JCYv # investments',b'https://twitter.com/investmentsNewz/status/385522402756526080',0,0,b'http://dlvr.it/44JCYv',b''
10/2/2013 13:46,"b'# stocknews S&P 500 (INDEXSP:.INX), SPDR S&P 500 ETF Trust: Three Trading ... http://dlvr.it/44HWVQ # investments'",b'https://twitter.com/investmentsNewz/status/385506152890384384',0,0,b'http://dlvr.it/44HWVQ',b''
10/2/2013 10:33,b'# stocknews Private Payrolls Rose This September [SPDR S&P 500 ETF Trust ... http://dlvr.it/44F1dh # investments',b'https://twitter.com/investmentsNewz/status/385457508036251648',0,0,b'http://dlvr.it/44F1dh',b''
10/2/2013 9:05,b'# stocknews Fixed Income Momentum - October 2013 [SPDR S&P 500 ETF Trust ... http://dlvr.it/44CxTq # investments',b'https://twitter.com/investmentsNewz/status/385435393836863488',0,0,b'http://dlvr.it/44CxTq',b''
10/2/2013 8:56,"b'Fixed Income Momentum - October 2013 [SPDR S&P 500 ETF Trust, iShares Trust] - Seeking Alpha http://ow.ly/pqxnu'",b'https://twitter.com/donmckelvey/status/385433052765503488',0,0,b'http://ow.ly/pqxnu',b''
10/2/2013 5:42,b'# stocknews SPDR S&P 500 ETF Trust (SPY): Investigating SPY Like A Spy http://dlvr.it/449JSg # investments',b'https://twitter.com/investmentsNewz/status/385384169024389122',0,0,b'http://dlvr.it/449JSg',b''
10/2/2013 4:33,b'# stocknews SPDR S&P 500 ETF Trust (SPY): Futures slide as markets look past ... http://dlvr.it/448NBP # investments',b'https://twitter.com/investmentsNewz/status/385366917432619008',0,0,b'http://dlvr.it/448NBP',b''
10/2/2013 4:33,b'# stocknews SPDR S&P 500 ETF Trust: NYSEARCA:SPY market news - Google ... http://dlvr.it/448N9S # investments',b'https://twitter.com/investmentsNewz/status/385366915138334722',0,0,b'http://dlvr.it/448N9S',b''
10/2/2013 1:44,b'# stocknews SPDR S&P 500 ETF Trust (SPY): A Tale Of 2 ISMs And The Coming ... http://dlvr.it/445KJZ # investments',b'https://twitter.com/investmentsNewz/status/385324328381734912',0,0,b'http://dlvr.it/445KJZ',b''
10/1/2013 18:09,b'# stocknews Mr. Market Is Yawning [SPDR S&P 500 ETF Trust] http://dlvr.it/441GGv # investments',b'https://twitter.com/investmentsNewz/status/385209793847111681',0,0,b'http://dlvr.it/441GGv',b''
10/1/2013 16:07,"b'4 Trends To Watch In The 4th Quarter [SPDR Gold Trust (ETF), SPDR S&P 500 ...: 4 Trends To Watch In The 4th Q... http://bit.ly/16eZxhI'",b'https://twitter.com/BuyUpSilverGold/status/385179170197602304',0,0,b'http://bit.ly/16eZxhI',b''
10/1/2013 8:27,b'# stocknews SPDR S&P 500 ETF Trust (SPY): A Tale Of 2 ISMs And The Coming ... http://dlvr.it/43trPJ # investments',b'https://twitter.com/investmentsNewz/status/385063389170376704',0,0,b'http://dlvr.it/43trPJ',b''
10/1/2013 7:52,"b""# stocknews Government 'Shutdown' Or The Big Yawn [SPDR S&P 500 ETF Trust ... http://dlvr.it/43tRbR # investments""",b'https://twitter.com/investmentsNewz/status/385054533379846144',0,0,b'http://dlvr.it/43tRbR',b''
10/1/2013 4:46,"b'Company, Exch. Price, Net Change, % Change. SPDR S&P 500 ETF Trust (SPY), NYSE, $168.01, down, $-0.90, -0.53% @http://bit.ly/1bpkwz7'",b'https://twitter.com/stocktipsbest/status/385007723760205825',0,0,b'http://bit.ly/1bpkwz7',b''
9/30/2013 22:28,"b'# stocknews Politics Breaking Bad [SPDR S&P 500 ETF Trust, PowerShares ... http://dlvr.it/43kLbK # investments'",b'https://twitter.com/investmentsNewz/status/384912587462152192',0,0,b'http://dlvr.it/43kLbK',b''
9/30/2013 16:51,b'# stocknews Stocks On Solid Ground [SPDR S&P 500 ETF Trust] http://dlvr.it/43gXsp # investments',b'https://twitter.com/investmentsNewz/status/384827961653739521',0,0,b'http://dlvr.it/43gXsp',b''
9/30/2013 10:51,b'$ EWX SPDR S&P 500 ETF Trust: Everything Still Looks Bullish; In The ...: ETFs By Location. Make Selection... http://bit.ly/18Gf9cC # ETF',b'https://twitter.com/GNR4Trump/status/384737236400349184',0,0,b'http://bit.ly/18Gf9cC',b''
9/30/2013 9:15,"b'# stocknews Be Greedy, For Now [SPDR S&P 500 ETF Trust, iShares Barclays 20 ... http://dlvr.it/43ZgKV # investments'",b'https://twitter.com/investmentsNewz/status/384713049883418624',0,0,b'http://dlvr.it/43ZgKV',b''
9/30/2013 9:15,b'# stocknews The Hunt for the Next 10 Bagger: SPDR S&P 500 ETF Trust $167.99 http://dlvr.it/43Zg8b # investments',b'https://twitter.com/investmentsNewz/status/384713035899621377',0,0,b'http://dlvr.it/43Zg8b',b''
9/30/2013 8:43,"b'# stocknews Hot Stocks: SPDR S&P 500 ETF Trust , iShares MSCI Emerging ... http://dlvr.it/43ZDCQ # investments'",b'https://twitter.com/investmentsNewz/status/384705021801017345',0,0,b'http://dlvr.it/43ZDCQ',b''
9/30/2013 6:10,b'# stocknews SPDR S&P 500 ETF Trust (NYSEARCA:SPY): Focus On The Bullish ... http://dlvr.it/43Wxst # investments',b'https://twitter.com/investmentsNewz/status/384666576227549184',0,0,b'http://dlvr.it/43Wxst',b''
9/30/2013 1:39,"b""# stocknews SPDR S&P 500 ETF Trust (SPY): Futures slide amid gov't shutdown ... http://dlvr.it/43RPZ7 # investments""",b'https://twitter.com/investmentsNewz/status/384598367625441281',0,0,b'http://dlvr.it/43RPZ7',b''
9/30/2013 0:21,b'# stocknews Government Shutdown: Time To Sell? [SPDR S&P 500 ETF Trust ... http://dlvr.it/43QSyf # investments',b'https://twitter.com/investmentsNewz/status/384578810651234304',0,0,b'http://dlvr.it/43QSyf',b''
9/29/2013 21:50,b'# stocknews SPDR S&P 500 ETF Trust (SPY): The Deflation Epiphany ... http://dlvr.it/43NzrL # investments',b'https://twitter.com/investmentsNewz/status/384540631827111936',0,0,b'http://dlvr.it/43NzrL',b''
9/29/2013 11:40,b'# stocknews SPDR S&P 500 ETF Trust (SPY): The Deflation Epiphany ... http://dlvr.it/43J4RZ # investments',b'https://twitter.com/investmentsNewz/status/384387121831624704',0,0,b'http://dlvr.it/43J4RZ',b''
9/28/2013 8:35,"b'SPDR S&P 500 ETF Trust (SPY): Can Fed Put Rate Genie Back In Bottle, Keep Bubbles Corked? - Seeking Alpha http://bit.ly/1ePpZ6k'",b'https://twitter.com/Tahoe58/status/383978364488261633',0,0,b'http://bit.ly/1ePpZ6k',b''
9/28/2013 7:33,b'# stocknews Indexing: Knowing What Is Important [SPDR S&P 500 ETF Trust ... http://dlvr.it/431BFG # investments',b'https://twitter.com/investmentsNewz/status/383962757088808960',0,0,b'http://dlvr.it/431BFG',b''
9/28/2013 6:25,"b""SPDR S&P 500 ETF Trust (SPY): SPY 2.2% Off Record High While ECRI's WLI At 3-Year High - Seeking Alpha http://seekingalpha.com/article/1717662-spy-2-2-off-record-high-while-ecris-wli-at-3-year-high?source=email_authors_alerts&ifp=0 \xe2\x80\xa6""",b'https://twitter.com/proctorcpa/status/383945563898527745',0,0,b'http://seekingalpha.com/article/1717662-spy-2-2-off-record-high-while-ecris-wli-at-3-year-high?source=email_authors_alerts&ifp=0',b''
9/27/2013 16:37,"b""# stocknews QE And The 'Epic Credit Bubble' [SPDR S&P 500 ETF Trust ... http://dlvr.it/42rzfn # investments""",b'https://twitter.com/investmentsNewz/status/383737108386439168',0,0,b'http://dlvr.it/42rzfn',b''
9/27/2013 15:47,"b'Macro-Markets Risk Index: 9.1% [SPDR S&P 500 ETF Trust, iPath S&P GSCI ... - Seeking Alpha http://dlvr.it/42rZMV'",b'https://twitter.com/TGC_Consultants/status/383724725496598528',0,0,b'http://dlvr.it/42rZMV',b''
9/27/2013 15:00,"b'$ QQQ SPDR S&amp;P 500 ETF Trust (SPY), PowerShares QQQ Trust, Series 1 (ETF) (QQQ ... http://www.stocknomics.co/u/MTI5MjMz'",b'https://twitter.com/Clairvoyantia/status/383712766076276736',0,0,b'http://www.stocknomics.co/u/MTI5MjMz',b''
9/27/2013 12:27,b'# stocknews SPDR S&P 500 ETF Trust (SPY): SPY 2.2% Off Record High While ... http://dlvr.it/42plsG # investments',b'https://twitter.com/investmentsNewz/status/383674178215215105',0,0,b'http://dlvr.it/42plsG',b''
9/27/2013 9:34,"b'Macro-Markets Risk Index: 9.1% [SPDR S&P 500 ETF Trust, iPath S&P GSCI ... - Seeking Alpha http://dlvr.it/42mqYN'",b'https://twitter.com/TGC_Consultants/status/383630790854062080',0,0,b'http://dlvr.it/42mqYN',b''
9/27/2013 7:50,b'# stocknews I Think Major Indexes Will Decline Friday [SPDR S&P 500 ETF Trust ... http://dlvr.it/42lP23 # investments',b'https://twitter.com/investmentsNewz/status/383604560813490176',0,0,b'http://dlvr.it/42lP23',b''
9/27/2013 7:50,b'# stocknews Trending Stocks - SPDR S&P 500 ETF Trust(NYSEARCA:SPY ... http://dlvr.it/42lNyz # investments',b'https://twitter.com/investmentsNewz/status/383604549480497152',0,0,b'http://dlvr.it/42lNyz',b''
9/27/2013 6:44,b'Shares - US (Minor) - SPDR S&amp;P 500 ETF Trust (DFB) - Sep 27 2013 14:44 http://tc.md.it-finance.com/ProRealTime_V10/display_chartimage.phtml?name=fwd60ddnrxhnh8sp44b0chkzk&type=png&purpose=share_twitter \xe2\x80\xa6',b'https://twitter.com/elroytrader/status/383587968612454400',0,1,b'http://tc.md.it-finance.com/ProRealTime_V10/display_chartimage.phtml?name=fwd60ddnrxhnh8sp44b0chkzk&type=png&purpose=share_twitter',b''
9/27/2013 6:34,"b'SPDR S&P 500 ETF Trust (SPY): Can Fed Put Rate Genie Back In ...: SPDR S&P 500 ETF Trust (NYSEARCA:SPY), SPDR ... http://bit.ly/1981CbU'",b'https://twitter.com/eltoro666/status/383585543021281280',0,0,b'http://bit.ly/1981CbU',b''
9/27/2013 5:48,b'Shares - US (Minor) - SPDR S&amp;P 500 ETF Trust (DFB) - Sep 27 2013 13:48 http://tc.md.it-finance.com/ProRealTime_V10/display_chartimage.phtml?name=4da8ckchabgqdxe4iabzzsvw5&type=png&purpose=share_twitter \xe2\x80\xa6',b'https://twitter.com/elroytrader/status/383573863084199936',0,0,b'http://tc.md.it-finance.com/ProRealTime_V10/display_chartimage.phtml?name=4da8ckchabgqdxe4iabzzsvw5&type=png&purpose=share_twitter',b''
9/27/2013 5:45,"b""# stocknews SPDR S&P 500 ETF Trust (SPY): Futures slide with gov't shutdown ... http://dlvr.it/42jZLD # investments""",b'https://twitter.com/investmentsNewz/status/383573129399762944',0,0,b'http://dlvr.it/42jZLD',b''
9/27/2013 4:42,b'# stocknews Examining Historical Margin Debt [SPDR S&P 500 ETF Trust ... http://dlvr.it/42hbK0 # investments',b'https://twitter.com/investmentsNewz/status/383557180739170304',0,0,b'http://dlvr.it/42hbK0',b''
9/27/2013 2:38,b'# stocknews A Rorschach Test For Bulls And Bears [SPDR S&P 500 ETF Trust ... http://dlvr.it/42ffNt # investments',b'https://twitter.com/investmentsNewz/status/383525942288592896',0,0,b'http://dlvr.it/42ffNt',b''
9/26/2013 23:29,"b'# stocknews 9 Popular Investing Myths [SPDR S&P 500 ETF Trust, PowerShares ... http://dlvr.it/42bw7R # investments'",b'https://twitter.com/investmentsNewz/status/383478572398034945',0,0,b'http://dlvr.it/42bw7R',b''
9/26/2013 17:55,b'# stocknews Bad U.S. Data Pulls The Economy Down [SPDR S&P 500 ETF Trust ... http://dlvr.it/42YLzY # investments',b'https://twitter.com/investmentsNewz/status/383394338815746048',0,0,b'http://dlvr.it/42YLzY',b''
9/26/2013 13:31,"b'Active Movers - Facebook Inc, SPDR S&P 500 ETF Trust, Bank of America Corp, Rite Aid Corporation http://ow.ly/pfkKw # Invest'",b'https://twitter.com/FundLogik/status/383327891230294018',0,0,b'http://ow.ly/pfkKw',b''
9/26/2013 12:49,b'# stocknews SPDR S&P 500 ETF Trust (SPY): Updating My Bullish European ... http://dlvr.it/42VWZF # investments',b'https://twitter.com/investmentsNewz/status/383317336519761920',0,0,b'http://dlvr.it/42VWZF',b''
9/26/2013 12:49,b'# stocknews Is The Market Tipping A Bearish Hand? [SPDR S&P 500 ETF Trust ... http://dlvr.it/42VWWn # investments',b'https://twitter.com/investmentsNewz/status/383317332132511744',0,0,b'http://dlvr.it/42VWWn',b''
9/26/2013 9:46,"b'# stocknews Bullish Sentiment Declines [SPDR S&P 500 ETF Trust, ProShares ... http://dlvr.it/42SQln # investments'",b'https://twitter.com/investmentsNewz/status/383271266876002304',0,0,b'http://dlvr.it/42SQln',b''
9/26/2013 8:56,"b""# SettlementRisk Thursday's Forex Drivers [SPDR S&P 500 ETF Trust, CurrencyShares Euro Trust ... - Seeking Alph... http://bit.ly/1fIq3DP""",b'https://twitter.com/ForexRisk/status/383258886943162368',0,0,b'http://bit.ly/1fIq3DP',b''
9/26/2013 6:43,b'# stocknews SPDR S&P 500 ETF Trust (SPY): Futures post small gains as stocks ... http://dlvr.it/42PmLJ # investments',b'https://twitter.com/investmentsNewz/status/383225216739983362',0,0,b'http://dlvr.it/42PmLJ',b''
9/26/2013 6:42,b'# stocknews Stocks in Focus: SPDR S&P 500 ETF Trust (NYSEARCA:SPY ... http://dlvr.it/42PmCj # investments',b'https://twitter.com/investmentsNewz/status/383225169331769344',0,0,b'http://dlvr.it/42PmCj',b''
9/26/2013 6:30,"b'$ SPY Investing: It Ain&#39;t Rocket Surgery [SPDR S&amp;P 500 ETF Trust, iShares MSCI EAFE ... http://www.stocknomics.co/u/MTAwNTk0'",b'https://twitter.com/gaystocks/status/383221977114095616',0,0,b'http://www.stocknomics.co/u/MTAwNTk0',b''
9/26/2013 5:57,"b""Thursday's Forex Drivers [SPDR S&P 500 ETF Trust ...: The U.S. dollar appears somewhat firmer today, but is in... http://bit.ly/193wMkE""",b'https://twitter.com/Vinny3075/status/383213717879410688',0,0,b'http://bit.ly/193wMkE',b''
9/26/2013 5:54,"b'Is 60/40 The Right Portfolio Mix For You? [SPDR S&P 500 ETF Trust, iShares Trust] - Seeking Alpha http://seekingalpha.com/article/1713822-is-60-40-the-right-portfolio-mix-for-you?source=email_etf_daily&ifp=0 \xe2\x80\xa6'",b'https://twitter.com/usafolios/status/383212962493648896',0,0,b'http://seekingalpha.com/article/1713822-is-60-40-the-right-portfolio-mix-for-you?source=email_etf_daily&ifp=0',b''
9/26/2013 5:39,"b""# stocknews Thursday's Forex Drivers [SPDR S&P 500 ETF Trust ... http://dlvr.it/42NqPp # investments""",b'https://twitter.com/investmentsNewz/status/383209128652312576',0,0,b'http://dlvr.it/42NqPp',b''
9/26/2013 5:33,"b""# 4xchat Thursday's Forex Drivers [SPDR S&P 500 ETF Trust ... http://dlvr.it/42Nklh""",b'https://twitter.com/4xchat/status/383207632950935553',0,0,b'http://dlvr.it/42Nklh',b''
9/25/2013 15:49,b'# stocknews Is 60/40 The Right Portfolio Mix For You? [SPDR S&P 500 ETF Trust ... http://dlvr.it/42CRG8 # investments',b'https://twitter.com/investmentsNewz/status/383000257107206144',0,0,b'http://dlvr.it/42CRG8',b''
9/25/2013 7:41,b'# stocknews Q3: 2013 U.S. GDP Nowcast: +2.0% [SPDR S&P 500 ETF Trust ... http://dlvr.it/425lYt # investments',b'https://twitter.com/investmentsNewz/status/382877464281624576',0,0,b'http://dlvr.it/425lYt',b''
9/24/2013 10:40,"b'# stocknews Money Matters [SPDR S&P 500 ETF Trust, iShares S&P 500 Index ... http://dlvr.it/41qJ9P # investments'",b'https://twitter.com/investmentsNewz/status/382560101392850945',0,0,b'http://dlvr.it/41qJ9P',b''
9/24/2013 10:40,"b'# stocknews Revisiting My 2011 Predictions [SPDR S&P 500 ETF Trust, iShares ... http://dlvr.it/41qJ8C # investments'",b'https://twitter.com/investmentsNewz/status/382560099450896384',0,0,b'http://dlvr.it/41qJ8C',b''
9/24/2013 10:00,"b'$ QQQ SPDR S&amp;P 500 ETF Trust (SPY), PowerShares QQQ Trust, Series 1 (ETF) (QQQ ... http://www.stocknomics.co/u/ODUyMDY1'",b'https://twitter.com/Clairvoyantia/status/382550088247037953',0,0,b'http://www.stocknomics.co/u/ODUyMDY1',b''
9/24/2013 6:37,b'# stocknews Will The D.C. Standoff Derail The Bulls? [SPDR S&P 500 ETF Trust ... http://dlvr.it/41lrxf # investments',b'https://twitter.com/investmentsNewz/status/382498936822329344',0,0,b'http://dlvr.it/41lrxf',b''
9/23/2013 19:11,b'Sasha sells SPY $169.93: SPDR S&P 500 ETF Trust (SPY): Market Outlook - What Follows Friday&#39;s Sell-Off?: SPDR S\xe2\x80\xa6 http://goo.gl/fb/8rjUZ',b'https://twitter.com/bust/status/382326463875543040',0,10,b'http://goo.gl/fb/8rjUZ',b''
9/23/2013 14:42,b'# stocknews SPDR S&P 500 ETF Trust (SPY): Did The S&P 500 Just Top ... http://dlvr.it/41Xypd # investments',b'https://twitter.com/investmentsNewz/status/382258659444543488',0,0,b'http://dlvr.it/41Xypd',b''
9/23/2013 13:41,"b'# stocknews Economic/Market Analysis: U.S. [SPDR S&P 500 ETF Trust, iShares ... http://dlvr.it/41XN4y # investments'",b'https://twitter.com/investmentsNewz/status/382243362578784256',0,0,b'http://dlvr.it/41XN4y',b''
9/23/2013 11:39,b'# stocknews SPDR S&P 500 ETF Trust (SPY): The No-Taper Decision Is A Game ... http://dlvr.it/41W5Mh # investments',b'https://twitter.com/investmentsNewz/status/382212726056943616',0,0,b'http://dlvr.it/41W5Mh',b''
9/23/2013 11:35,"b'Video: Fed`s Non-Taper Damage Control: Related ETFs: SPDR Gold Trust ETF (GLD), SPDR S&P 500 Index ETF (SPY),... http://goo.gl/WxMDuC'",b'https://twitter.com/CrisisDigest/status/382211657864187905',0,0,b'http://goo.gl/WxMDuC',b''
9/23/2013 9:00,"b'$ QQQ SPDR S&amp;P 500 ETF Trust (SPY), PowerShares QQQ Trust, Series 1 (ETF) (QQQ ... http://www.stocknomics.co/u/NTcwNTI3'",b'https://twitter.com/fatlady6/status/382172630658199552',0,0,b'http://www.stocknomics.co/u/NTcwNTI3',b''
9/23/2013 8:37,"b""# stocknews Investing: It Ain't Rocket Surgery [SPDR S&P 500 ETF Trust, iShares ... http://dlvr.it/41Sgg3 # investments""",b'https://twitter.com/investmentsNewz/status/382166778547159041',0,0,b'http://dlvr.it/41Sgg3',b''
9/23/2013 8:07,b'# stocknews Euro And S&P 500 Revisited [SPDR S&P 500 ETF Trust] - Seeking ... http://dlvr.it/41SCGq # investments',b'https://twitter.com/investmentsNewz/status/382159214119903232',0,0,b'http://dlvr.it/41SCGq',b''
9/23/2013 6:53,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Over Valued http://bit.ly/1eBP0Sn via @ livetradingnews',b'https://twitter.com/ShayneHeffernan/status/382140671240306688',0,0,b'http://bit.ly/1eBP0Sn',b''
9/23/2013 6:53,"b'Video: Fed`s Non-Taper Damage Control: Related ETFs: SPDR Gold Trust ETF (GLD), SPDR S&P 500 Index ETF (SPY), ... http://bit.ly/1gSnxbU'",b'https://twitter.com/AffluentCapital/status/382140595151458304',0,0,b'http://bit.ly/1gSnxbU',b''
9/23/2013 5:57,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Over Valued: Shayne Heffernan takes a look at SPDR S&P 500 ETF Trust (NY... http://bit.ly/14zfPB3',b'https://twitter.com/ShayneHeffernan/status/382126623647989763',0,0,b'http://bit.ly/14zfPB3',b''
9/23/2013 5:57,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Over Valued: Shayne Heffernan takes a look at SPDR S&P 500 ETF Trust (NY... http://tinyurl.com/kg9wkpu',b'https://twitter.com/GregsHealth/status/382126622402285568',0,0,b'http://tinyurl.com/kg9wkpu',b''
9/23/2013 5:57,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Over Valued: Shayne Heffernan takes a look at SPDR S&P 500 ETF Trust (NY... http://tinyurl.com/kg9wkpu',b'https://twitter.com/roadrunnergreg/status/382126621706043392',0,0,b'http://tinyurl.com/kg9wkpu',b''
9/23/2013 5:52,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Over Valued: Shayne Heffernan takes a look at SPDR S&P\xe2\x80\xa6 http://goo.gl/fb/dMd7C',b'https://twitter.com/Livetradingnews/status/382125257915924480',0,0,b'http://goo.gl/fb/dMd7C',b''
9/23/2013 0:48,b'# stocknews SPDR S&P 500 ETF Trust (SPY): Market Outlook - What Follows ... http://dlvr.it/41KjBB # investments',b'https://twitter.com/investmentsNewz/status/382048713058709506',0,0,b'http://dlvr.it/41KjBB',b''
9/22/2013 23:46,"b'# stocknews Breakout And Pullback? [SPDR S&P 500 ETF Trust, PowerShares ... http://dlvr.it/41Jt4q # investments'",b'https://twitter.com/investmentsNewz/status/382033165428076544',0,0,b'http://dlvr.it/41Jt4q',b''
9/22/2013 21:44,b'# stocknews SPDR S&P 500 ETF Trust (SPY): Market Outlook - What Follows ... http://dlvr.it/41Hq73 # investments',b'https://twitter.com/investmentsNewz/status/382002541820522496',0,0,b'http://dlvr.it/41Hq73',b''
9/22/2013 21:44,"b""# stocknews Fed's Flawed Playbook Is Scoreless [SPDR S&P 500 ETF Trust ... http://dlvr.it/41HpzF # investments""",b'https://twitter.com/investmentsNewz/status/382002531234115585',0,0,b'http://dlvr.it/41HpzF',b''
9/22/2013 18:54,"b'$ QQQ SPDR S&amp;P 500 ETF Trust (SPY), PowerShares QQQ Trust, Series 1 (ETF) (QQQ ... http://www.stocknomics.co/u/MTM4Njkz'",b'https://twitter.com/Clairvoyantia/status/381959702822653952',0,0,b'http://www.stocknomics.co/u/MTM4Njkz',b''
