Date,Open,High,Low,Close,Adj Close,Volume,Date,Positve,Negative,Neutral,Total
6/13/2017,243.979996,244.610001,243.580002,244.550003,233.185715,60067000,6/13/2017,0,0,100,3
6/14/2017,244.860001,244.869995,243.289993,244.240005,232.890091,78602300,6/14/2017,0,0,100,1
6/15/2017,242.679993,243.910004,242.360001,243.770004,232.441956,66464900,6/15/2017,33.33333333,0,66.66666667,9
6/16/2017,242.770004,242.830002,241.630005,242.639999,232.492737,84553100,6/16/2017,50,0,50,4
6/19/2017,243.589996,244.729996,243.479996,244.660004,234.428284,65123800,6/19/2017,100,0,0,1
6/21/2017,243.460007,243.589996,242.410004,242.949997,232.789749,55977600,6/21/2017,0,0,100,1
6/22/2017,242.960007,243.529999,242.639999,242.839996,232.684372,44148100,6/22/2017,0,33.33333333,66.66666667,3
6/23/2017,242.910004,243.509995,242.470001,243.130005,232.962265,66986800,6/23/2017,0,0,100,1
6/27/2017,243.039993,243.380005,241.309998,241.330002,231.237534,82247700,6/27/2017,0,0,100,1
6/28/2017,242.5,243.720001,242.229996,243.490005,233.307205,70042600,6/28/2017,0,0,100,1
6/29/2017,243.660004,243.720001,239.960007,241.350006,231.256714,106949700,6/29/2017,0,0,100,2
6/30/2017,242.279999,242.710007,241.580002,241.800003,231.687881,86820700,6/30/2017,0,100,0,4
7/3/2017,242.880005,243.380005,242.210007,242.210007,232.080719,39153800,7/3/2017,0,0,100,2
7/10/2017,242.110001,242.800003,241.759995,242.369995,232.234009,36663300,7/10/2017,100,0,0,1
7/11/2017,242.369995,242.550003,240.850006,242.190002,232.061554,50354600,7/11/2017,100,0,0,1
7/12/2017,243.300003,244.199997,243.300003,244.009995,233.805466,59610400,7/12/2017,0,0,100,1
7/13/2017,244.020004,244.550003,243.759995,244.419998,234.198303,39471600,7/13/2017,0,0,100,3
7/14/2017,244.419998,245.970001,244.309998,245.559998,235.290604,60262700,7/14/2017,0,0,100,4
7/24/2017,246.789993,246.979996,246.279999,246.820007,236.497955,46622300,7/24/2017,0,0,100,1
7/25/2017,247.679993,247.800003,247.160004,247.419998,237.072845,54915600,7/25/2017,0,0,100,4
7/26/2017,247.75,247.789993,247.130005,247.429993,237.082428,47575400,7/26/2017,0,0,100,1
7/31/2017,247.369995,247.479996,246.529999,246.770004,236.450043,65838700,7/31/2017,0,0,100,1
8/1/2017,247.460007,247.5,246.720001,247.320007,236.97702,55050400,8/1/2017,0,0,100,1
8/8/2017,247.509995,248.910004,246.830002,247.259995,236.919525,61719400,8/8/2017,0,0,100,1
8/9/2017,246.470001,247.309998,246.059998,247.25,236.909958,62632600,8/9/2017,0,0,100,3
8/10/2017,246.289993,246.440002,243.699997,243.759995,233.565887,120479500,8/10/2017,50,0,50,2
8/11/2017,244.020004,244.800003,243.75,244.119995,233.910858,74869900,8/11/2017,0,0,100,3
8/14/2017,245.589996,246.789993,245.550003,246.539993,236.22963,73291900,8/14/2017,0,0,100,1
8/15/2017,246.979996,247,246.160004,246.509995,236.200912,55242700,8/15/2017,100,0,0,1
8/17/2017,246.240005,246.600006,243.089996,243.089996,232.923935,128490400,8/17/2017,33.33333333,0,66.66666667,3
8/18/2017,242.899994,244.190002,242.199997,242.710007,232.559814,136748000,8/18/2017,0,0,100,6
8/21/2017,242.639999,243.199997,241.830002,242.899994,232.741852,65469700,8/21/2017,0,0,100,1
8/22/2017,243.570007,245.619995,243.550003,245.440002,235.175674,63140100,8/22/2017,0,0,100,11
8/23/2017,244.330002,245.050003,244.160004,244.559998,234.332458,50203800,8/23/2017,0,0,100,8
8/24/2017,245,245.179993,243.75,243.990005,233.786301,50741700,8/24/2017,80,0,20,5
8/25/2017,244.899994,245.610001,244.389999,244.559998,234.332458,64445900,8/25/2017,7.692307692,0,92.30769231,13
8/28/2017,245.169998,245.199997,244.089996,244.570007,234.342056,40565600,8/28/2017,0,0,100,2
8/30/2017,244.830002,246.320007,244.619995,246.009995,235.721802,62030800,8/30/2017,50,0,50,2
8/31/2017,246.720001,247.770004,246.050003,247.490005,237.139923,103803900,8/31/2017,100,0,0,5
9/1/2017,247.919998,248.330002,247.669998,247.839996,237.475281,62007000,9/1/2017,50,33.33333333,16.66666667,12
9/5/2017,247.259995,247.520004,244.949997,246.059998,235.76973,91398800,9/5/2017,0,0,100,2
9/6/2017,246.839996,247.279999,246.229996,246.899994,236.574554,57916900,9/6/2017,0,0,100,5
9/7/2017,247.25,247.270004,246.399994,246.869995,236.545853,58034700,9/7/2017,83.33333333,0,16.66666667,6
9/8/2017,246.539993,247.110001,246.300003,246.580002,236.267975,63832800,9/8/2017,28.57142857,0,71.42857143,14
9/11/2017,248.039993,249.300003,248.020004,249.210007,238.787964,71364800,9/11/2017,0,0,100,6
9/12/2017,249.630005,250.089996,249.419998,250.050003,239.59285,56896000,9/12/2017,50,0,50,6
9/13/2017,249.720001,250.210007,249.589996,250.169998,239.70784,59228000,9/13/2017,0,0,100,2
9/14/2017,249.800003,250.320007,249.600006,250.089996,239.631165,95446300,9/14/2017,0,100,0,1
9/15/2017,248.690002,249.289993,248.570007,249.190002,239.953781,95432400,9/15/2017,25,0,75,4
9/18/2017,249.610001,250.119995,249.279999,249.720001,240.464142,46235200,9/18/2017,0,0,100,1
9/20/2017,250.070007,250.190002,248.919998,250.059998,240.791519,59574100,9/20/2017,0,0,100,5
9/22/2017,249.050003,249.630005,249.020004,249.440002,240.194504,51214000,9/22/2017,0,0,100,2
9/25/2017,249.149994,249.550003,248.080002,248.929993,239.7034,57064400,9/25/2017,0,0,100,7
9/26/2017,249.419998,249.699997,248.809998,249.080002,239.847855,54082000,9/26/2017,0,0,100,1
9/27/2017,249.880005,250.490005,248.869995,250.050003,240.781891,81001400,9/27/2017,0,0,100,3
9/28/2017,249.729996,250.440002,249.630005,250.350006,241.070786,44778800,9/28/2017,0,0,100,2
9/29/2017,250.339996,251.320007,250.130005,251.229996,241.918137,85578000,9/29/2017,0,0,100,1
10/2/2017,251.490005,252.320007,251.289993,252.320007,242.967758,59023000,10/2/2017,50,0,50,2
10/3/2017,252.320007,252.889999,252.229996,252.860001,243.487747,66810200,10/3/2017,0,33.33333333,66.66666667,3
10/4/2017,252.690002,253.440002,252.559998,253.160004,243.776627,55953600,10/4/2017,0,0,100,1
10/5/2017,253.539993,254.679993,253.199997,254.660004,245.221039,63522800,10/5/2017,0,50,50,2
10/6/2017,254.149994,254.699997,253.850006,254.369995,244.941757,80646000,10/6/2017,100,0,0,3
10/9/2017,254.630005,254.699997,253.649994,253.949997,244.537338,35803100,10/9/2017,20,0,80,5
10/10/2017,254.600006,255.050003,253.979996,254.619995,245.18251,43057400,10/10/2017,0,0,100,3
10/12/2017,254.660004,255.059998,254.369995,254.639999,245.201752,47065100,10/12/2017,0,0,100,1
10/13/2017,255.139999,255.270004,254.639999,254.949997,245.50029,54800400,10/13/2017,0,0,100,1
10/16/2017,255.210007,255.509995,254.820007,255.289993,245.827652,38221700,10/16/2017,0,0,100,4
10/17/2017,255.229996,255.520004,254.979996,255.470001,246.001007,31561000,10/17/2017,100,0,0,1
10/18/2017,255.899994,255.949997,255.5,255.720001,246.241745,40888300,10/18/2017,0,0,100,1
10/19/2017,254.830002,255.830002,254.350006,255.789993,246.309143,61903800,10/19/2017,0,0,100,1
10/20/2017,256.700012,257.140015,255.770004,257.109985,247.5802,89176400,10/20/2017,0,0,100,1
10/25/2017,256.179993,256.309998,254,255.289993,245.827652,103715300,10/25/2017,0,100,0,1
10/26/2017,255.990005,256.299988,255.479996,255.619995,246.145432,69798000,10/26/2017,0,0,100,1
10/27/2017,256.470001,257.890015,255.630005,257.709991,248.157974,85562500,10/27/2017,0,0,100,2
10/30/2017,256.470001,257.600006,256.410004,256.75,247.233582,54285700,10/30/2017,0,0,100,1
10/31/2017,257.179993,257.440002,256.809998,257.149994,247.618698,60304800,10/31/2017,0,0,100,2
11/3/2017,257.769989,258.5,257.299988,258.450012,248.87056,59589700,11/3/2017,0,0,100,1
11/9/2017,257.730011,258.390015,256.359985,258.170013,248.600922,95085500,11/9/2017,0,0,100,1
11/10/2017,257.730011,258.290009,257.369995,258.089996,248.523865,59984700,11/10/2017,0,0,100,2
11/16/2017,257.519989,259.040009,257.470001,258.619995,249.034256,67777000,11/16/2017,100,0,0,1
11/21/2017,259.179993,260.200012,258.26001,259.98999,250.353455,69176800,11/21/2017,100,0,0,1
11/22/2017,260,260.149994,259.570007,259.76001,250.132034,45033400,11/22/2017,0,0,100,1
11/24/2017,260.320007,260.480011,260.160004,260.359985,250.709747,27856500,11/24/2017,0,0,100,1
11/27/2017,260.410004,260.75,260,260.230011,250.584579,52274900,11/27/2017,0,100,0,1
11/30/2017,263.76001,266.049988,263.670013,265.01001,255.187408,127894400,11/30/2017,0,0,100,2
12/4/2017,266.309998,266.799988,264.079987,264.140015,254.34967,94040600,12/4/2017,0,0,100,2
12/11/2017,266.309998,266.380005,265.480011,266.309998,256.43924,83077500,12/11/2017,0,0,100,6
12/12/2017,267.209991,267.320007,266.350006,266.779999,256.891785,85195800,12/12/2017,100,0,0,1
12/13/2017,267.059998,267.559998,266.649994,266.75,256.862915,102905400,12/13/2017,0,0,100,2
12/14/2017,267.089996,267.220001,265.600006,265.660004,255.813293,100666700,12/14/2017,0,0,100,2
12/15/2017,265.450012,267.040009,265.390015,266.51001,257.943604,144610300,12/15/2017,0,0,100,4
12/18/2017,268.100006,268.600006,267.980011,268.200012,259.579285,83653600,12/18/2017,0,0,100,4
12/19/2017,268.480011,268.529999,267.089996,267.170013,258.582367,82382900,12/19/2017,0,0,100,1
12/20/2017,268.269989,268.329987,266.690002,267.029999,258.446899,76751500,12/20/2017,0,0,100,2
12/21/2017,267.73999,268.390015,267.299988,267.579987,258.979187,67032300,12/21/2017,0,50,50,2
12/22/2017,267.600006,267.640015,266.899994,267.51001,258.911469,78720900,12/22/2017,0,0,100,1
12/26/2017,267.049988,267.440002,266.890015,267.190002,258.601715,45244400,12/26/2017,0,0,100,1
12/27/2017,267.380005,267.730011,267.01001,267.320007,258.72757,57751000,12/27/2017,0,0,100,2
12/28/2017,267.890015,267.920013,267.450012,267.869995,259.259857,45116100,12/28/2017,0,0,100,1
1/2/2018,267.839996,268.809998,267.399994,268.769989,260.130951,86655700,1/2/2018,0,0,100,7
1/3/2018,268.959991,270.640015,268.959991,270.470001,261.776276,90070400,1/3/2018,0,40,60,5
1/4/2018,271.200012,272.160004,270.540009,271.609985,262.879608,80636400,1/4/2018,0,0,100,7
1/5/2018,272.51001,273.559998,271.950012,273.420013,264.631439,83524000,1/5/2018,0,0,100,5
1/8/2018,273.309998,274.100006,272.980011,273.920013,265.115387,57319200,1/8/2018,0,0,100,2
1/9/2018,274.399994,275.25,274.079987,274.540009,265.715424,57254000,1/9/2018,0,0,100,6
1/10/2018,273.679993,274.420013,272.920013,274.119995,265.30899,69574300,1/10/2018,22.22222222,0,77.77777778,9
1/11/2018,274.75,276.119995,274.559998,276.119995,267.244659,62361500,1/11/2018,0,0,100,11
1/12/2018,276.420013,278.109985,276.079987,277.920013,268.986847,90816100,1/12/2018,0,0,100,5
1/16/2018,279.350006,280.089996,276.179993,276.970001,268.067352,106555100,1/16/2018,9.090909091,9.090909091,81.81818182,11
1/17/2018,278.029999,280.049988,276.970001,279.609985,270.622467,113258800,1/17/2018,13.33333333,0,86.66666667,15
1/18/2018,279.480011,279.959991,278.579987,279.140015,270.167603,100728000,1/18/2018,50,0,50,4
1/19/2018,279.799988,280.410004,279.140015,280.410004,271.396759,140920100,1/19/2018,10,0,90,10
1/22/2018,280.170013,282.690002,280.109985,282.690002,273.603485,91322400,1/22/2018,41.17647059,0,58.82352941,17
1/23/2018,282.73999,283.619995,282.369995,283.290009,274.184204,97084700,1/23/2018,18.18181818,45.45454545,36.36363636,11
1/24/2018,284.019989,284.700012,281.839996,283.179993,274.077759,134816100,1/24/2018,7.142857143,7.142857143,85.71428571,14
1/25/2018,284.160004,284.269989,282.399994,283.299988,274.193848,84587300,1/25/2018,0,0,100,3
1/26/2018,284.25,286.630005,283.959991,286.579987,277.368439,107743100,1/26/2018,0,14.28571429,85.71428571,14
1/29/2018,285.929993,286.429993,284.5,284.679993,275.52948,90118300,1/29/2018,0,0,100,8
1/30/2018,282.600006,284.73999,281.220001,281.76001,272.7034,131796400,1/30/2018,0,0,100,10
1/31/2018,282.730011,283.299988,280.679993,281.899994,272.838898,108364800,1/31/2018,11.11111111,0,88.88888889,9
2/1/2018,281.070007,283.059998,280.679993,281.579987,272.529144,90102500,2/1/2018,9.090909091,0,90.90909091,11
2/2/2018,280.079987,280.230011,275.410004,275.450012,266.596222,173174800,2/2/2018,30,0,70,10
2/5/2018,273.450012,275.850006,263.309998,263.929993,255.446487,294681800,2/5/2018,16.66666667,16.66666667,66.66666667,6
2/6/2018,259.940002,269.700012,258.700012,269.130005,260.47937,355026800,2/6/2018,22.22222222,0,77.77777778,9
2/7/2018,268.5,272.359985,267.579987,267.670013,259.066315,167376100,2/7/2018,16.66666667,0,83.33333333,12
2/8/2018,268.01001,268.170013,257.589996,257.630005,249.348999,246449500,2/8/2018,12.5,0,87.5,8
2/9/2018,260.799988,263.609985,252.919998,261.5,253.094574,283565300,2/9/2018,14.28571429,0,85.71428571,14
2/12/2018,263.829987,267.01001,261.660004,265.339996,256.811188,143736000,2/12/2018,0,12.5,87.5,8
2/13/2018,263.970001,266.619995,263.309998,266,257.449951,81223600,2/13/2018,8.333333333,0,91.66666667,12
2/14/2018,264.309998,270,264.299988,269.589996,260.924591,120735700,2/14/2018,14.28571429,0,85.71428571,7
2/15/2018,271.570007,273.040009,268.769989,273.029999,264.253967,111200300,2/15/2018,10,0,90,10
2/16/2018,272.320007,275.320007,272.269989,273.109985,264.33139,160420100,2/16/2018,0,7.692307692,92.30769231,13
2/20/2018,272.029999,273.670013,270.5,271.399994,262.676331,86369700,2/20/2018,0,0,100,3
2/21/2018,271.899994,274.720001,269.940002,270.049988,261.369781,98883700,2/21/2018,0,0,100,4
2/22/2018,271.100006,273.049988,269.640015,270.399994,261.708557,110511300,2/22/2018,0,0,100,7
2/23/2018,271.790009,274.709991,271.25,274.709991,265.879974,92766400,2/23/2018,6.666666667,0,93.33333333,15
2/26/2018,275.929993,278.01001,275.26001,277.899994,268.967468,86491400,2/26/2018,10,0,90,10
2/27/2018,278.109985,278.920013,274.359985,274.429993,265.608978,99099200,2/27/2018,0,0,100,8
2/28/2018,275.679993,276.190002,271.290009,271.649994,262.918365,121907800,2/28/2018,5.882352941,5.882352941,88.23529412,17
3/1/2018,271.410004,273.170013,266,267.700012,259.095276,176855100,3/1/2018,0,0,100,7
3/2/2018,265.799988,269.720001,264.820007,269.079987,260.430939,139083200,3/2/2018,0,0,100,9
3/5/2018,267.730011,272.890015,267.609985,272.190002,263.44101,97307400,3/5/2018,0,0,100,9
3/6/2018,273.299988,273.390015,271.179993,272.880005,264.108826,79213200,3/6/2018,9.090909091,0,90.90909091,11
3/7/2018,270.420013,273.179993,270.200012,272.779999,264.012054,87063500,3/7/2018,0,0,100,6
3/8/2018,273.549988,274.23999,272.420013,274.100006,265.289581,66901200,3/8/2018,25,0,75,8
3/9/2018,275.700012,278.869995,275.339996,278.869995,269.906281,113625300,3/9/2018,0,0,100,4
3/12/2018,279.200012,279.910004,278.079987,278.519989,269.567535,71924800,3/12/2018,0,0,100,9
3/13/2018,279.839996,280.410004,276.029999,276.720001,267.825409,91968900,3/13/2018,0,0,100,8
3/14/2018,277.809998,278.019989,274.670013,275.299988,266.450989,105895100,3/14/2018,8.333333333,8.333333333,83.33333333,12
3/15/2018,275.880005,276.609985,274.429993,275,266.160645,83433000,3/15/2018,0,0,100,3
3/16/2018,274.5,275.390015,274.140015,274.200012,266.44931,100343700,3/16/2018,50,0,50,4
3/19/2018,273.350006,274.399994,268.619995,270.48999,262.844116,109208400,3/19/2018,0,0,100,6
3/20/2018,270.940002,271.670013,270.179993,270.950012,263.291168,59757300,3/20/2018,50,0,50,4
3/21/2018,270.899994,273.269989,270.190002,270.429993,262.785858,78709600,3/21/2018,0,0,100,6
3/22/2018,267.910004,268.869995,263.359985,263.670013,256.216919,148785900,3/22/2018,0,0,100,4
3/23/2018,264.170013,264.540009,257.829987,258.049988,250.755783,183534800,3/23/2018,15.38461538,0,84.61538462,13
3/26/2018,262.130005,265.429993,259.410004,265.109985,257.616241,141956100,3/26/2018,10,0,90,10
3/27/2018,266.170013,266.769989,258.839996,260.600006,253.233719,129941400,3/27/2018,0,9.090909091,90.90909091,11
3/28/2018,260.75,262.640015,258.579987,259.829987,252.485428,146452300,3/28/2018,50,0,50,6
3/29/2018,261.119995,265.26001,259.839996,263.149994,255.711655,111601600,3/29/2018,14.28571429,0,85.71428571,7
4/2/2018,262.549988,263.130005,254.669998,257.470001,250.192169,186286300,4/2/2018,14.28571429,0,85.71428571,7
4/3/2018,258.869995,261.309998,256.839996,260.769989,253.398926,119956900,4/3/2018,42.85714286,0,57.14285714,7
4/4/2018,256.75,264.359985,256.600006,263.559998,256.110046,123715300,4/4/2018,0,0,100,6
4/5/2018,265.549988,266.640015,264.320007,265.640015,258.131256,82652600,4/5/2018,0,0,100,8
4/6/2018,263.420013,265.109985,258,259.720001,252.378555,179521200,4/6/2018,12.5,0,87.5,8
4/9/2018,261.369995,264.839996,259.940002,261,253.622391,105442900,4/9/2018,0,0,100,4
4/10/2018,264.269989,266.040009,262.980011,265.149994,257.655121,103529000,4/10/2018,16.66666667,0,83.33333333,6
4/11/2018,263.470001,265.640015,263.390015,263.76001,256.304413,91140200,4/11/2018,0,0,100,11
4/12/2018,265.26001,267,265.059998,265.929993,258.413055,68890500,4/12/2018,8.333333333,0,91.66666667,12
4/13/2018,267.410004,267.540009,264.01001,265.149994,257.655121,85079200,4/13/2018,0,0,100,11
4/19/2018,269.649994,269.880005,267.720001,268.890015,261.289429,77655900,4/19/2018,0,100,0,1
4/20/2018,268.809998,269.059998,265.609985,266.609985,259.073822,99953100,4/20/2018,100,0,0,1
4/24/2018,267.730011,267.980011,261.279999,262.980011,255.546478,112885500,4/24/2018,0,0,100,1
4/26/2018,264.790009,267.25,264.290009,266.309998,258.782318,67731900,4/26/2018,0,0,100,1
4/27/2018,267,267.339996,265.5,266.559998,259.025238,57053600,4/27/2018,0,0,100,1
5/2/2018,264.76001,265.679993,262.76001,263.200012,255.760239,86368900,5/2/2018,0,0,100,1
5/3/2018,262.26001,263.359985,259.049988,262.619995,255.196579,136311500,5/3/2018,66.66666667,0,33.33333333,3
5/4/2018,261.519989,266.790009,261.149994,266.019989,258.500519,91222100,5/4/2018,50,0,50,2
5/7/2018,266.890015,268.019989,266.109985,266.920013,259.375092,55304900,5/7/2018,0,0,100,1
5/8/2018,266.5,267.329987,265.149994,266.920013,259.375092,67499200,5/8/2018,100,0,0,1
5/11/2018,272.160004,273.149994,271.579987,272.850006,265.13739,59871500,5/11/2018,0,0,100,2
5/14/2018,273.339996,274.079987,272.359985,272.980011,265.263763,54790600,5/14/2018,50,0,50,2
5/15/2018,271.589996,271.609985,270.029999,271.100006,263.43689,87036100,5/15/2018,40,0,60,5
5/16/2018,271.140015,272.76001,271.109985,272.23999,264.544647,53942600,5/16/2018,100,0,0,1
5/17/2018,271.940002,273.230011,271.130005,272.01001,264.321198,56536400,5/17/2018,20,0,80,5
5/18/2018,271.619995,272.029999,270.929993,271.329987,263.660431,64368000,5/18/2018,100,0,0,2
5/22/2018,273.959991,274.25,272.23999,272.609985,264.904175,52966400,5/22/2018,100,0,0,1
5/24/2018,272.910004,273.220001,270.779999,272.799988,265.088867,76043800,5/24/2018,0,0,100,1
5/25/2018,272.149994,272.859985,271.579987,272.149994,264.457245,56374800,5/25/2018,0,0,100,1
5/29/2018,270.309998,271.170013,267.76001,269.019989,261.415649,115908600,5/29/2018,0,100,0,6
5/30/2018,270.5,273.109985,270.420013,272.609985,264.904175,69678400,5/30/2018,0,100,0,3
5/31/2018,272.149994,272.48999,270.26001,270.940002,263.281403,93519900,5/31/2018,0,0,100,1
6/1/2018,272.410004,273.940002,272.329987,273.600006,265.866272,71258400,6/1/2018,100,0,0,1
6/5/2018,275.049988,275.529999,274.179993,275.100006,267.323822,51135000,6/5/2018,20,0,80,5
6/6/2018,275.790009,277.519989,275.089996,277.399994,269.558838,62732200,6/6/2018,33.33333333,0,66.66666667,3
6/8/2018,276.850006,278.25,276.660004,278.190002,270.326508,72139700,6/8/2018,0,0,100,3
6/11/2018,278.440002,279.369995,278.309998,278.559998,270.686066,58892500,6/11/2018,100,0,0,1
6/13/2018,279.190002,279.480011,277.799988,278.029999,270.17099,79070600,6/13/2018,0,0,100,4
6/14/2018,279.01001,279.329987,278.059998,278.730011,270.851257,77097600,6/14/2018,0,100,0,1
6/15/2018,276.600006,277.51001,275.350006,277.130005,270.505707,120041600,6/15/2018,33.33333333,0,66.66666667,3
6/19/2018,274,275.75,273.529999,275.5,268.914642,97531500,6/19/2018,0,0,100,1
6/22/2018,275.660004,275.790009,274.48999,274.73999,268.172821,54898500,6/22/2018,0,0,100,1
6/27/2018,272.26001,273.869995,269.179993,269.350006,262.911652,105110700,6/27/2018,100,0,0,1
6/28/2018,269.290009,271.75,268.48999,270.890015,264.414825,76650500,6/28/2018,0,0,100,1
7/5/2018,272.170013,273.179993,270.959991,273.109985,266.581757,56925900,7/5/2018,0,0,100,1
7/6/2018,273.140015,275.839996,272.709991,275.420013,268.836578,66493700,7/6/2018,0,0,100,1
7/10/2018,278.410004,279.01001,278.079987,278.899994,272.233337,51966800,7/10/2018,100,0,0,1
7/12/2018,278.279999,279.429993,277.600006,279.369995,272.692139,60124700,7/12/2018,33.33333333,0,66.66666667,3
7/13/2018,279.170013,279.929993,278.660004,279.589996,272.906891,48216000,7/13/2018,50,0,50,2
7/17/2018,278.470001,280.910004,278.410004,280.470001,273.765869,52315500,7/17/2018,100,0,0,2
7/19/2018,280.309998,280.73999,279.459991,280,273.307098,61412100,7/19/2018,50,0,50,2
7/26/2018,283.200012,284.109985,283.089996,283.339996,276.567261,57919500,7/26/2018,0,0,100,2
7/30/2018,281.51001,281.690002,279.359985,279.950012,273.258331,63742500,7/30/2018,0,0,100,2
7/31/2018,280.809998,282.019989,280.380005,281.329987,274.605255,68570500,7/31/2018,50,0,50,2
8/1/2018,281.559998,282.130005,280.130005,280.859985,274.146515,53853300,8/1/2018,100,0,0,1
8/6/2018,283.640015,284.98999,283.200012,284.640015,277.836182,39400900,8/6/2018,0,0,100,1
8/7/2018,285.390015,286.01001,285.23999,285.579987,278.753693,43196600,8/7/2018,0,0,100,1
8/9/2018,285.529999,285.970001,284.920013,285.070007,278.25592,35717000,8/9/2018,100,0,0,1
8/13/2018,283.470001,284.160004,281.769989,282.100006,275.356903,65732900,8/13/2018,0,0,100,1
8/14/2018,282.920013,284.170013,282.480011,283.899994,277.113861,43842000,8/14/2018,100,0,0,1
8/15/2018,282.380005,282.540009,280.160004,281.779999,275.044556,102925400,8/15/2018,0,0,100,3
8/16/2018,283.399994,285.040009,283.359985,284.059998,277.270081,69967900,8/16/2018,0,0,100,4
8/17/2018,283.829987,285.559998,283.369995,285.059998,278.246155,65618500,8/17/2018,0,0,100,3
8/20/2018,285.570007,285.970001,285.059998,285.670013,278.841583,39807500,8/20/2018,0,0,100,2
8/21/2018,286.25,287.309998,285.709991,286.339996,279.495544,67272000,8/21/2018,0,0,100,1
8/22/2018,285.880005,286.76001,285.579987,286.170013,279.32959,44993300,8/22/2018,0,0,100,1
8/23/2018,285.970001,286.940002,285.429993,285.790009,278.95874,49204900,8/23/2018,0,0,100,6
8/24/2018,286.440002,287.670013,286.380005,287.51001,280.637573,57487400,8/24/2018,0,0,100,2
8/29/2018,290.160004,291.73999,289.890015,291.480011,284.512665,61485500,8/29/2018,50,0,50,2
8/30/2018,290.940002,291.359985,289.630005,290.299988,283.36087,61229500,8/30/2018,0,0,100,2
9/4/2018,289.839996,290.209991,288.679993,289.809998,282.882599,57594400,9/4/2018,0,0,100,2
9/5/2018,289.410004,289.640015,287.890015,289.029999,282.121246,72452400,9/5/2018,0,0,100,1
9/7/2018,286.980011,288.700012,286.709991,287.600006,280.725433,73524800,9/7/2018,0,0,100,1
9/10/2018,288.73999,289.040009,287.880005,288.100006,281.21347,50210900,9/10/2018,0,0,100,1
9/11/2018,287.369995,289.549988,286.980011,289.049988,282.140717,50530500,9/11/2018,16.66666667,0,83.33333333,6
9/13/2018,290.320007,291.040009,290,290.829987,283.878204,51034200,9/13/2018,0,0,100,2
9/14/2018,291.059998,291.269989,290,290.880005,283.927002,55079900,9/14/2018,0,0,100,3
9/18/2018,289.579987,291.579987,289.549988,290.910004,283.956329,61930400,9/18/2018,25,0,75,4
9/19/2018,290.970001,291.690002,290.829987,291.220001,284.258911,49080600,9/19/2018,0,0,100,3
9/20/2018,292.640015,293.940002,291.23999,293.579987,286.5625,100360600,9/20/2018,16.66666667,16.66666667,66.66666667,6
9/21/2018,293.089996,293.220001,291.809998,291.98999,286.300659,105479700,9/21/2018,0,0,100,2
9/24/2018,291.339996,291.5,290.369995,291.019989,285.349579,53409600,9/24/2018,0,0,100,1
9/25/2018,291.529999,291.649994,290.480011,290.75,285.084808,44370000,9/25/2018,0,0,100,3
9/26/2018,290.910004,292.23999,289.410004,289.880005,284.231812,79739700,9/26/2018,0,0,100,1
9/27/2018,290.410004,291.910004,290.100006,290.690002,285.026001,59249500,9/27/2018,0,0,100,3
9/28/2018,289.98999,291.279999,289.950012,290.720001,285.05545,70091400,9/28/2018,0,0,100,3
10/1/2018,292.109985,292.929993,290.980011,291.730011,286.045776,62078900,10/1/2018,0,0,100,1
10/2/2018,291.559998,292.359985,291.140015,291.559998,285.879059,47258200,10/2/2018,0,0,100,1
10/3/2018,292.73999,293.209991,291.320007,291.720001,286.03595,64694600,10/3/2018,33.33333333,0,66.66666667,3
10/4/2018,291.179993,291.23999,287.660004,289.440002,283.800385,111545900,10/4/2018,0,0,100,1
10/5/2018,289.690002,290.269989,286.220001,287.820007,282.211914,105951700,10/5/2018,0,0,100,1
10/8/2018,287.049988,288.220001,285.5,287.820007,282.211914,87742200,10/8/2018,0,25,75,4
10/9/2018,287.390015,288.859985,286.769989,287.399994,281.80011,74339000,10/9/2018,0,50,50,2
10/10/2018,286.829987,286.910004,277.880005,278.299988,272.877441,214731000,10/10/2018,0,33.33333333,66.66666667,3
10/11/2018,277.079987,278.899994,270.359985,272.170013,266.866913,274840500,10/11/2018,28.57142857,0,71.42857143,7
10/12/2018,276.769989,277.089996,272.369995,275.950012,270.573242,183186500,10/12/2018,0,0,100,3
10/15/2018,275.549988,277.040009,274.299988,274.399994,269.053436,102263700,10/15/2018,0,25,75,4
10/16/2018,276.600006,280.820007,276.070007,280.399994,274.936493,118255800,10/16/2018,0,0,100,1
10/17/2018,280.440002,281.149994,277.559998,280.450012,274.985565,110626000,10/17/2018,0,0,100,2
10/18/2018,279.399994,280.070007,274.970001,276.399994,271.014435,134557500,10/18/2018,25,25,50,4
10/22/2018,277,277.359985,274.410004,275.01001,269.65155,82415800,10/22/2018,0,0,100,4
10/23/2018,270.950012,274.869995,268.609985,273.609985,268.278809,146352700,10/23/2018,0,0,100,4
10/24/2018,273.329987,273.76001,264.700012,265.320007,260.15036,177806700,10/24/2018,0,0,100,4
10/25/2018,267.380005,271.809998,266.230011,270.079987,264.817566,138061500,10/25/2018,0,0,100,1
10/26/2018,265.920013,271,262.290009,265.329987,260.160126,201574600,10/26/2018,25,0,75,4
10/29/2018,268.799988,270.25,259.850006,263.859985,258.71875,160749100,10/29/2018,0,0,100,1
10/30/2018,263.670013,268.119995,263.119995,267.769989,262.552582,157116000,10/30/2018,0,0,100,2
